,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
399,Shot Chart Detail,0021600478,353,201565,Derrick Rose,1610612752,New York Knicks,3,6,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-104,77,1,0,20161228,ATL,NYK
400,Shot Chart Detail,0021600478,356,201565,Derrick Rose,1610612752,New York Knicks,3,6,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20161228,ATL,NYK
401,Shot Chart Detail,0021600478,374,201565,Derrick Rose,1610612752,New York Knicks,3,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-70,237,1,0,20161228,ATL,NYK
402,Shot Chart Detail,0021600478,398,201565,Derrick Rose,1610612752,New York Knicks,3,1,51,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,36,1,0,20161228,ATL,NYK
403,Shot Chart Detail,0021600478,481,201565,Derrick Rose,1610612752,New York Knicks,4,7,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20161228,ATL,NYK
404,Shot Chart Detail,0021600478,493,201565,Derrick Rose,1610612752,New York Knicks,4,6,3,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,38,1,0,20161228,ATL,NYK
405,Shot Chart Detail,0021600478,500,201565,Derrick Rose,1610612752,New York Knicks,4,5,18,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,78,52,1,0,20161228,ATL,NYK
406,Shot Chart Detail,0021600478,508,201565,Derrick Rose,1610612752,New York Knicks,4,3,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,47,1,0,20161228,ATL,NYK
407,Shot Chart Detail,0021600478,521,201565,Derrick Rose,1610612752,New York Knicks,4,2,50,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,27,90,1,0,20161228,ATL,NYK
408,Shot Chart Detail,0021600478,541,201565,Derrick Rose,1610612752,New York Knicks,4,0,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,22,160,1,0,20161228,ATL,NYK
409,Shot Chart Detail,0021600478,548,201565,Derrick Rose,1610612752,New York Knicks,4,0,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,120,1,0,20161228,ATL,NYK
410,Shot Chart Detail,0021600478,587,201565,Derrick Rose,1610612752,New York Knicks,5,2,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,64,90,1,1,20161228,ATL,NYK
411,Shot Chart Detail,0021600478,607,201565,Derrick Rose,1610612752,New York Knicks,5,0,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,0,20161228,ATL,NYK
412,Shot Chart Detail,0021600495,12,201565,Derrick Rose,1610612752,New York Knicks,1,10,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,242,1,1,20161230,NOP,NYK
413,Shot Chart Detail,0021600495,17,201565,Derrick Rose,1610612752,New York Knicks,1,9,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,0,20161230,NOP,NYK
414,Shot Chart Detail,0021600495,34,201565,Derrick Rose,1610612752,New York Knicks,1,7,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,37,105,1,1,20161230,NOP,NYK
415,Shot Chart Detail,0021600495,45,201565,Derrick Rose,1610612752,New York Knicks,1,6,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,168,77,1,0,20161230,NOP,NYK
416,Shot Chart Detail,0021600495,51,201565,Derrick Rose,1610612752,New York Knicks,1,5,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,2,1,1,20161230,NOP,NYK
417,Shot Chart Detail,0021600495,93,201565,Derrick Rose,1610612752,New York Knicks,1,1,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-34,110,1,0,20161230,NOP,NYK
418,Shot Chart Detail,0021600495,96,201565,Derrick Rose,1610612752,New York Knicks,1,0,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,13,1,1,20161230,NOP,NYK
419,Shot Chart Detail,0021600495,168,201565,Derrick Rose,1610612752,New York Knicks,2,5,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,0,1,0,20161230,NOP,NYK
420,Shot Chart Detail,0021600495,194,201565,Derrick Rose,1610612752,New York Knicks,2,2,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,8,1,0,20161230,NOP,NYK
421,Shot Chart Detail,0021600495,203,201565,Derrick Rose,1610612752,New York Knicks,2,2,7,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161230,NOP,NYK
422,Shot Chart Detail,0021600495,235,201565,Derrick Rose,1610612752,New York Knicks,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,134,1,0,20161230,NOP,NYK
423,Shot Chart Detail,0021600495,251,201565,Derrick Rose,1610612752,New York Knicks,3,9,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,90,1,0,20161230,NOP,NYK
424,Shot Chart Detail,0021600495,256,201565,Derrick Rose,1610612752,New York Knicks,3,8,56,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,29,1,0,20161230,NOP,NYK
425,Shot Chart Detail,0021600495,289,201565,Derrick Rose,1610612752,New York Knicks,3,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20161230,NOP,NYK
426,Shot Chart Detail,0021600495,334,201565,Derrick Rose,1610612752,New York Knicks,3,2,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-163,110,1,0,20161230,NOP,NYK
427,Shot Chart Detail,0021600495,418,201565,Derrick Rose,1610612752,New York Knicks,4,7,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,7,1,0,20161230,NOP,NYK
428,Shot Chart Detail,0021600495,424,201565,Derrick Rose,1610612752,New York Knicks,4,7,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,7,1,1,20161230,NOP,NYK
429,Shot Chart Detail,0021600495,436,201565,Derrick Rose,1610612752,New York Knicks,4,5,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,32,198,1,0,20161230,NOP,NYK
430,Shot Chart Detail,0021600495,459,201565,Derrick Rose,1610612752,New York Knicks,4,4,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,8,1,1,20161230,NOP,NYK
431,Shot Chart Detail,0021600495,476,201565,Derrick Rose,1610612752,New York Knicks,4,2,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,140,111,1,0,20161230,NOP,NYK
432,Shot Chart Detail,0021600495,497,201565,Derrick Rose,1610612752,New York Knicks,4,1,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,7,1,1,20161230,NOP,NYK
433,Shot Chart Detail,0021600504,12,201565,Derrick Rose,1610612752,New York Knicks,1,10,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,193,1,1,20161231,HOU,NYK
434,Shot Chart Detail,0021600504,28,201565,Derrick Rose,1610612752,New York Knicks,1,8,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-48,100,1,0,20161231,HOU,NYK
435,Shot Chart Detail,0021600504,30,201565,Derrick Rose,1610612752,New York Knicks,1,8,13,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-22,75,1,1,20161231,HOU,NYK
436,Shot Chart Detail,0021600504,56,201565,Derrick Rose,1610612752,New York Knicks,1,5,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,101,110,1,0,20161231,HOU,NYK
437,Shot Chart Detail,0021600504,117,201565,Derrick Rose,1610612752,New York Knicks,1,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20161231,HOU,NYK
438,Shot Chart Detail,0021600504,130,201565,Derrick Rose,1610612752,New York Knicks,2,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,203,1,0,20161231,HOU,NYK
439,Shot Chart Detail,0021600504,152,201565,Derrick Rose,1610612752,New York Knicks,2,8,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,47,1,0,20161231,HOU,NYK
440,Shot Chart Detail,0021600504,176,201565,Derrick Rose,1610612752,New York Knicks,2,7,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,18,1,0,20161231,HOU,NYK
441,Shot Chart Detail,0021600504,178,201565,Derrick Rose,1610612752,New York Knicks,2,7,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20161231,HOU,NYK
442,Shot Chart Detail,0021600504,214,201565,Derrick Rose,1610612752,New York Knicks,2,4,28,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,92,80,1,0,20161231,HOU,NYK
443,Shot Chart Detail,0021600504,231,201565,Derrick Rose,1610612752,New York Knicks,2,2,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20161231,HOU,NYK
444,Shot Chart Detail,0021600504,264,201565,Derrick Rose,1610612752,New York Knicks,2,0,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,81,178,1,1,20161231,HOU,NYK
445,Shot Chart Detail,0021600504,266,201565,Derrick Rose,1610612752,New York Knicks,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-143,80,1,0,20161231,HOU,NYK
446,Shot Chart Detail,0021600504,284,201565,Derrick Rose,1610612752,New York Knicks,3,9,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,68,203,1,0,20161231,HOU,NYK
447,Shot Chart Detail,0021600504,298,201565,Derrick Rose,1610612752,New York Knicks,3,9,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,0,20161231,HOU,NYK
448,Shot Chart Detail,0021600504,322,201565,Derrick Rose,1610612752,New York Knicks,3,6,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20161231,HOU,NYK
449,Shot Chart Detail,0021600504,422,201565,Derrick Rose,1610612752,New York Knicks,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,55,128,545,1,0,20161231,HOU,NYK
450,Shot Chart Detail,0021600504,429,201565,Derrick Rose,1610612752,New York Knicks,4,11,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-119,11,1,0,20161231,HOU,NYK
451,Shot Chart Detail,0021600504,431,201565,Derrick Rose,1610612752,New York Knicks,4,11,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,109,36,1,0,20161231,HOU,NYK
452,Shot Chart Detail,0021600504,470,201565,Derrick Rose,1610612752,New York Knicks,4,9,20,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1,20161231,HOU,NYK
453,Shot Chart Detail,0021600504,520,201565,Derrick Rose,1610612752,New York Knicks,4,6,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-5,1,0,20161231,HOU,NYK
454,Shot Chart Detail,0021600504,537,201565,Derrick Rose,1610612752,New York Knicks,4,5,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,0,20161231,HOU,NYK
455,Shot Chart Detail,0021600504,545,201565,Derrick Rose,1610612752,New York Knicks,4,4,19,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,62,1,0,20161231,HOU,NYK
456,Shot Chart Detail,0021600516,8,201565,Derrick Rose,1610612752,New York Knicks,1,10,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,1,20170102,NYK,ORL
457,Shot Chart Detail,0021600516,34,201565,Derrick Rose,1610612752,New York Knicks,1,7,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,3,1,1,20170102,NYK,ORL
458,Shot Chart Detail,0021600516,68,201565,Derrick Rose,1610612752,New York Knicks,1,4,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,7,1,1,20170102,NYK,ORL
459,Shot Chart Detail,0021600516,250,201565,Derrick Rose,1610612752,New York Knicks,2,2,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,0,20170102,NYK,ORL
460,Shot Chart Detail,0021600516,262,201565,Derrick Rose,1610612752,New York Knicks,2,1,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,21,1,0,20170102,NYK,ORL
461,Shot Chart Detail,0021600516,290,201565,Derrick Rose,1610612752,New York Knicks,3,10,29,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20170102,NYK,ORL
462,Shot Chart Detail,0021600516,317,201565,Derrick Rose,1610612752,New York Knicks,3,6,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,21,1,0,20170102,NYK,ORL
463,Shot Chart Detail,0021600516,327,201565,Derrick Rose,1610612752,New York Knicks,3,4,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,0,20170102,NYK,ORL
464,Shot Chart Detail,0021600516,439,201565,Derrick Rose,1610612752,New York Knicks,4,6,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20170102,NYK,ORL
465,Shot Chart Detail,0021600516,464,201565,Derrick Rose,1610612752,New York Knicks,4,4,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170102,NYK,ORL
466,Shot Chart Detail,0021600516,466,201565,Derrick Rose,1610612752,New York Knicks,4,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-194,146,1,0,20170102,NYK,ORL
467,Shot Chart Detail,0021600516,470,201565,Derrick Rose,1610612752,New York Knicks,4,4,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,16,1,0,20170102,NYK,ORL
468,Shot Chart Detail,0021600516,472,201565,Derrick Rose,1610612752,New York Knicks,4,4,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,0,20170102,NYK,ORL
469,Shot Chart Detail,0021600516,476,201565,Derrick Rose,1610612752,New York Knicks,4,3,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20170102,NYK,ORL
470,Shot Chart Detail,0021600516,487,201565,Derrick Rose,1610612752,New York Knicks,4,2,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,75,1,1,20170102,NYK,ORL
471,Shot Chart Detail,0021600531,4,201565,Derrick Rose,1610612752,New York Knicks,1,11,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-34,174,1,0,20170104,NYK,MIL
472,Shot Chart Detail,0021600531,17,201565,Derrick Rose,1610612752,New York Knicks,1,9,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-5,1,1,20170104,NYK,MIL
473,Shot Chart Detail,0021600531,33,201565,Derrick Rose,1610612752,New York Knicks,1,7,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20170104,NYK,MIL
474,Shot Chart Detail,0021600531,52,201565,Derrick Rose,1610612752,New York Knicks,1,6,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-42,61,1,0,20170104,NYK,MIL
475,Shot Chart Detail,0021600531,57,201565,Derrick Rose,1610612752,New York Knicks,1,5,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-10,1,0,20170104,NYK,MIL
476,Shot Chart Detail,0021600531,76,201565,Derrick Rose,1610612752,New York Knicks,1,4,1,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20170104,NYK,MIL
477,Shot Chart Detail,0021600531,232,201565,Derrick Rose,1610612752,New York Knicks,2,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20170104,NYK,MIL
478,Shot Chart Detail,0021600531,263,201565,Derrick Rose,1610612752,New York Knicks,2,0,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20170104,NYK,MIL
479,Shot Chart Detail,0021600531,272,201565,Derrick Rose,1610612752,New York Knicks,3,11,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,0,20170104,NYK,MIL
480,Shot Chart Detail,0021600531,281,201565,Derrick Rose,1610612752,New York Knicks,3,10,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-61,190,1,0,20170104,NYK,MIL
481,Shot Chart Detail,0021600531,298,201565,Derrick Rose,1610612752,New York Knicks,3,9,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,0,20170104,NYK,MIL
482,Shot Chart Detail,0021600531,321,201565,Derrick Rose,1610612752,New York Knicks,3,5,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,38,174,1,1,20170104,NYK,MIL
483,Shot Chart Detail,0021600531,389,201565,Derrick Rose,1610612752,New York Knicks,4,8,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,-1,1,0,20170104,NYK,MIL
484,Shot Chart Detail,0021600531,399,201565,Derrick Rose,1610612752,New York Knicks,4,8,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,60,65,1,1,20170104,NYK,MIL
485,Shot Chart Detail,0021600531,437,201565,Derrick Rose,1610612752,New York Knicks,4,4,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,16,1,0,20170104,NYK,MIL
486,Shot Chart Detail,0021600531,453,201565,Derrick Rose,1610612752,New York Knicks,4,3,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,18,1,0,20170104,NYK,MIL
487,Shot Chart Detail,0021600531,461,201565,Derrick Rose,1610612752,New York Knicks,4,3,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,0,20170104,NYK,MIL
488,Shot Chart Detail,0021600531,501,201565,Derrick Rose,1610612752,New York Knicks,4,0,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,0,20170104,NYK,MIL
489,Shot Chart Detail,0021600548,15,201565,Derrick Rose,1610612752,New York Knicks,1,10,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-104,154,1,1,20170106,MIL,NYK
490,Shot Chart Detail,0021600548,67,201565,Derrick Rose,1610612752,New York Knicks,1,5,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,20170106,MIL,NYK
491,Shot Chart Detail,0021600548,89,201565,Derrick Rose,1610612752,New York Knicks,1,2,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,-15,1,0,20170106,MIL,NYK
492,Shot Chart Detail,0021600548,115,201565,Derrick Rose,1610612752,New York Knicks,1,0,52,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,8,1,1,20170106,MIL,NYK
493,Shot Chart Detail,0021600548,176,201565,Derrick Rose,1610612752,New York Knicks,2,6,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,0,20170106,MIL,NYK
494,Shot Chart Detail,0021600548,211,201565,Derrick Rose,1610612752,New York Knicks,2,5,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20170106,MIL,NYK
495,Shot Chart Detail,0021600548,238,201565,Derrick Rose,1610612752,New York Knicks,2,3,21,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-60,183,1,0,20170106,MIL,NYK
496,Shot Chart Detail,0021600548,283,201565,Derrick Rose,1610612752,New York Knicks,3,11,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,26,1,0,20170106,MIL,NYK
497,Shot Chart Detail,0021600548,293,201565,Derrick Rose,1610612752,New York Knicks,3,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-225,144,1,0,20170106,MIL,NYK
498,Shot Chart Detail,0021600548,321,201565,Derrick Rose,1610612752,New York Knicks,3,6,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,36,1,0,20170106,MIL,NYK
499,Shot Chart Detail,0021600548,377,201565,Derrick Rose,1610612752,New York Knicks,3,1,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20170106,MIL,NYK
500,Shot Chart Detail,0021600548,380,201565,Derrick Rose,1610612752,New York Knicks,3,1,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,18,1,0,20170106,MIL,NYK
501,Shot Chart Detail,0021600548,388,201565,Derrick Rose,1610612752,New York Knicks,3,0,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,-10,1,0,20170106,MIL,NYK
502,Shot Chart Detail,0021600548,393,201565,Derrick Rose,1610612752,New York Knicks,3,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,0,20170106,MIL,NYK
503,Shot Chart Detail,0021600552,9,201565,Derrick Rose,1610612752,New York Knicks,1,11,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,20,156,1,1,20170107,IND,NYK
504,Shot Chart Detail,0021600552,12,201565,Derrick Rose,1610612752,New York Knicks,1,10,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,1,20170107,IND,NYK
505,Shot Chart Detail,0021600552,49,201565,Derrick Rose,1610612752,New York Knicks,1,5,58,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,23,1,0,20170107,IND,NYK
506,Shot Chart Detail,0021600552,99,201565,Derrick Rose,1610612752,New York Knicks,1,2,4,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,13,1,1,20170107,IND,NYK
507,Shot Chart Detail,0021600552,115,201565,Derrick Rose,1610612752,New York Knicks,1,0,36,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,104,134,1,0,20170107,IND,NYK
508,Shot Chart Detail,0021600552,238,201565,Derrick Rose,1610612752,New York Knicks,2,1,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,21,1,0,20170107,IND,NYK
509,Shot Chart Detail,0021600552,256,201565,Derrick Rose,1610612752,New York Knicks,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,47,-86,472,1,0,20170107,IND,NYK
510,Shot Chart Detail,0021600552,275,201565,Derrick Rose,1610612752,New York Knicks,3,9,21,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,12,169,1,1,20170107,IND,NYK
511,Shot Chart Detail,0021600552,298,201565,Derrick Rose,1610612752,New York Knicks,3,7,1,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,26,1,1,20170107,IND,NYK
512,Shot Chart Detail,0021600552,302,201565,Derrick Rose,1610612752,New York Knicks,3,6,35,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,30,61,1,1,20170107,IND,NYK
513,Shot Chart Detail,0021600552,304,201565,Derrick Rose,1610612752,New York Knicks,3,6,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-124,141,1,0,20170107,IND,NYK
514,Shot Chart Detail,0021600552,325,201565,Derrick Rose,1610612752,New York Knicks,3,4,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-58,257,1,0,20170107,IND,NYK
